NUM_MARKET_KEY,CHV_MARKET_NAME,NUM_START_DATE_KEY,NUM_END_DATE_KEY,NUM_WEEK,NUM_V_CS_4,TVR_NUM_V_CS_4,NUM_V_M_CS_4_14,TVR_NUM_V_M_CS_4_14,NUM_V_F_CS_4_14,TVR_NUM_V_F_CS_4_14,NUM_V_M_CS_15_24,TVR_NUM_V_M_CS_15_24,NUM_V_F_CS_15_24,TVR_NUM_V_F_CS_15_24,NUM_V_M_CS_25_34,TVR_NUM_V_M_CS_25_34,NUM_V_F_CS_25_34,TVR_NUM_V_F_CS_25_34,NUM_V_M_CS_35_44,TVR_NUM_V_M_CS_35_44,NUM_V_F_CS_35_44,TVR_NUM_V_F_CS_35_44,NUM_V_M_CS_45_54,TVR_NUM_V_M_CS_45_54,NUM_V_F_CS_45_54,TVR_NUM_V_F_CS_45_54,NUM_V_M_CS_55,TVR_NUM_V_M_CS_55,NUM_V_F_CS_55,TVR_NUM_V_F_CS_55,NUM_V_CS_ANALOG,TVR_NUM_V_CS_ANALOG,NUM_V_CS_DIGITAL,TVR_NUM_V_CS_DIGITAL,NUM_V_S_SEC_A,TVR_NUM_V_CS_SEC_A,NUM_V_S_SEC_B,TVR_NUM_V_CS_SEC_B,NUM_V_S_SEC_C,TVR_NUM_V_CS_SEC_C,NUM_V_S_SEC_DE,TVR_NUM_V_CS_SEC_DE
13, Guj 1 Mn.+ (Including Ahmedabad) ,20140629,20140705,27,1159,3297.408975,188,3724.528301,103,3004.166666,138,3014.824447,140,3666.406858,80,2823.529411,76,3282.26221,80,3154.929577,92,4105.179282,77,2916.798196,69,3825.742574,66,3172.532188,51,2781.818181,0,0,1159,3297.408975,172,3159.759431,242,3046.534282,285,3581.151832,461,3339.715394
14, Jharkhand .5Mn.+(WEF 3rd April 2011) ,20140629,20140705,27,285,2993.435448,44,2747.95539,0,0,31,2522.033898,32,3181.065088,27,3150,29,3325.597269,26,2873.68421,0,0,0,0,0,0,0,0,0,0,184,3026.138032,101,2935.640138,61,2668.75,79,2765,44,2992.71255,100,3439.099283
15, KAR .1 to 1 Mn. ,20140629,20140705,27,865,4133.693642,85,3173.333333,81,3351.724137,99,4470.967741,97,4446.38472,82,4136.936936,91,4861.049284,56,3911.850311,72,5040,41,3226.229508,55,5451.327433,44,3761.832061,62,4867.289719,554,4083.896445,311,4225.475131,90,4176.79558,208,4327.43034,235,3863.013698,331,4200
16, Kerala .1 to 1 Mn. ,20140629,20140705,27,402,3219.065776,42,3266.666666,0,0,40,3393.939393,0,0,0,0,0,0,0,0,31,3317.197452,25,2809.364548,0,0,41,3523.273657,50,3644.251626,226,2900.534759,176,3747.528517,34,3095.934959,67,3678.431372,100,3492.723492,200,2980.044345
17, Kerala 1 Mn.+ ,20140629,20140705,27,130,3294.117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2995.348837,61,3713.043478,21,3150,34,3440.963855,28,3221.917808,47,3310.691823
18, MAH .1 to 1 Mn. ,20140629,20140705,27,1025,3526.159516,128,3383.792289,126,3557.647058,103,3081.745325,105,4004.540295,104,3405.847953,110,4106.666666,69,2796.622436,69,4088.888888,59,3964.8,50,4077.669902,57,3365.905096,45,3024,412,3880.908326,613,3321.528785,102,2816.105176,249,3304.265402,298,4156.413449,375,3491.27182
19, MAHA L C I ,20140629,20140705,27,948,3430.195993,125,3314.917127,94,3349.31071,105,3458.823529,115,3803.149606,91,2912,100,4023.952095,60,3434.412265,72,4296.980461,49,3234.577603,53,3913.846153,46,2846.408839,40,2704.225352,599,3527.23449,350,3284.916201,83,3265.57377,206,3464.264264,276,3546.309751,384,3378.47604
20, MAHrest 1 Mn.+ (Including Pune) ,20140629,20140705,27,1032,3895.214558,85,3212.598425,102,3369.911504,137,3910.960067,113,4658.650306,107,3649.949238,110,4463.768115,69,3502.114803,88,4361.061946,54,3529.961089,65,5200,53,3664.19753,49,3819.953596,0,0,1032,3895.214558,238,4152.024922,195,3737.592698,273,4067.760532,325,3679.245283
21, MP .1 to 1 Mn. ,20140629,20140705,27,451,3052.084592,74,3487.237026,0,0,49,3077.383177,64,4370.731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,3245.572755,139,2693.425605,61,3096.072507,92,3042.519685,78,2710.237849,220,3184.834123
22, MP 1 Mn.+ ,20140629,20140705,27,469,3523.004694,0,0,0,0,46,2721.12676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,3523.004694,104,4002.74914,78,2636.619718,100,3428.571428,187,3864.206642
23, Orissa .1 to 1 Mn. ,20140629,20140705,27,312,3386.046511,0,0,0,0,0,0,0,0,0,0,40,4226.415094,0,0,0,0,0,0,0,0,0,0,0,0,196,3014.004576,117,4315.257958,69,3132.972972,70,3418.604651,60,3145.085803,113,3696.981499
24, PHCHP .1 to 1Mn. (Including PCHP .1 to 1 Mn.) ,20140629,20140705,27,825,3136.101368,116,3437.037037,83,3250.34965,96,2929.700272,105,4235.294117,85,2914.285714,59,2902.489019,47,2835.188509,66,3924.955752,48,3187.351778,39,2539.534883,44,2346.666666,37,2611.764705,323,2962.008733,502,3258.732612,146,3596.480938,198,2570.633693,173,3486.982603,308,3213.913043
25, PHCHP 1 Mn.+ (Including Punjab 1Mn.+) ,20140629,20140705,27,469,3236.475662,77,3643.943661,57,3450.81081,52,2700.463678,54,3970.2407,38,2775.652173,39,3317.468354,0,0,0,0,27,2724.324324,30,4048.192771,31,2901.392757,25,3157.894736,0,0,469,3236.475662,115,3383.537653,133,2949.70297,108,3136.387208,113,3598.862559
26, Rajasthan .1 to 1 Mn. ,20140629,20140705,27,497,3077.626244,53,2782.5,68,3091.745602,66,3465,50,3544.303797,37,2864.516129,40,2865.671641,36,2724.324324,47,3681.118881,28,2912.693498,26,2971.428571,0,0,0,0,295,3006.369426,202,3187.975575,68,2564.309764,131,3117.280453,170,3543.424317,128,2846.326935
27, Rajasthan 1 Mn+ ,20140629,20140705,27,271,3122.633744,0,0,0,0,0,0,37,3801.834862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,3122.633744,65,3033.333333,65,2761.061946,51,3346.875,90,3382.550335
28, TN .1 to 1 Mn. ,20140629,20140705,27,802,3839.726417,65,2785.714285,60,2960.352422,65,3386.046511,99,4388.390501,73,3838.497652,91,4955.591572,62,3622.956521,81,3950.072568,66,3850,0,0,0,0,0,0,697,3767.567567,0,0,92,5059.247135,135,4021.276595,218,4071.59533,357,3446.896551
29, TNrest 1 Mn.+ ,20140629,20140705,27,316,3774.475648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,3857.494305,64,3485.251215,54,3687.804878,82,3465.660377,68,3609.478672,112,4214.109742
30, UP .1 to 1 Mn. ,20140629,20140705,27,1009,2682.788636,191,3095.803183,132,2832.183908,113,2296.9147,108,2808.66873,92,2745.293072,89,2940.412979,57,2144.680851,88,3007.934893,42,1927.868852,31,2657.142857,49,3060.223048,17,1527.272727,542,2488.888888,467,2949.473684,185,2709.677419,254,2533.966745,237,2737.435544,333,2751.795376
31, UP 1 Mn.+ ,20140629,20140705,27,944,3052.193995,138,3118.224613,132,3565.273311,105,2523.60515,117,3400.692041,65,2400,98,3784.827586,65,3093.484419,72,3309.439124,46,2513.170731,39,3019.354838,36,2601.290322,30,2695.187165,0,0,944,3052.193995,249,2978.426486,259,2969.089048,184,3085.02994,252,3197.583081
32, WB .1 to 1 Mn. ,20140629,20140705,27,383,3187.713648,0,0,0,0,0,0,0,0,39,2626.052104,44,3322.247191,0,0,0,0,0,0,0,0,0,0,0,0,332,3077.296551,51,4159.2233,41,3034.361233,89,3286.153846,95,2778.067885,158,3483.464566
33, WBrest  1 Mn.+ ,20140629,20140705,27,120,2940.919037,0,0,0,0,0,0,0,0,8,2512.149532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3001.967213,11,2447.682119,14,2570.491803,21,2952.301255,26,2883.168316,59,3063.987635
34, GUJ L C I(WEF 30th Dec 2012) ,20140629,20140705,27,452,3303.001304,62,3512.984822,46,3411.920529,40,2973.451327,40,2890.32258,39,3580.327868,50,3660.130718,36,3046.851385,36,3332.231404,21,3408.695652,32,3490.90909,32,3560.2649,18,2595.708154,298,3276.43979,154,3353.467271,21,2964.705882,64,2986.666666,115,3354.166666,252,3403.215434
35, MP L C I(WEF 30th Dec 2012) ,20140629,20140705,27,755,3128.375878,80,3455.012853,81,3581.052631,72,2706.040268,105,3789.473684,59,2994.561933,69,3014.824447,58,2957.20789,65,3033.333333,48,2761.643835,46,3611.214953,43,2960.655737,29,2229.748283,503,3110.195068,251,3153.926701,77,2587.2,158,3268.965517,170,3106.035889,350,3225.45255
36, PHCHP L C I(WEF 30th Dec 2012) ,20140629,20140705,27,632,2929.801324,63,2931.855955,59,3092.667706,56,2498.80478,69,3283.852691,41,2269.52224,54,2974.426229,49,2863.304347,84,3930.91922,48,3048.771266,39,3026.327944,41,3001.307189,29,1968.484848,339,2732.821497,294,3207.272727,89,3005.427135,178,2735.956084,156,3079.670975,209,2970.558375
37, RAJ L C I(WEF 30th Dec 2012) ,20140629,20140705,27,486,2456.687227,0,0,0,0,53,2630.42836,47,2534.83146,44,2427.586206,0,0,0,0,45,2373.626373,0,0,0,0,0,0,0,0,302,2665.405831,184,2176.901408,47,2658.585858,110,2304.239401,92,2294.877505,236,2556.286266
38, UP L C I(WEF 30th Dec 2012) ,20140629,20140705,27,1038,2105.070014,82,1642.93381,89,2005.633802,101,1962.753036,111,2274.146341,103,2270.866141,120,2482.75862,93,2205.2223,142,2697.117015,70,1890.675241,54,1938.461538,38,1580.198019,34,1611.283497,470,2227.676682,567,2009.83226,90,1968.75,191,2016.211121,205,1899.090157,551,2251.714911
39, *Pune ,20140629,20140705,27,620,4004.61361,0,0,0,0,83,3753.432032,69,4790.082644,75,4158.415841,65,4778.993435,0,0,46,4317.318435,0,0,0,0,0,0,0,0,0,0,620,4004.61361,171,4440.185471,99,3737.528089,178,4179.454926,172,3639.29471
40, *Ahmedabad ,20140629,20140705,27,480,3360,0,0,0,0,63,3425.242718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,3360,106,3565.165165,96,2970.165745,129,4391.489361,149,2898.899826
41, PCHP .1 to 1 Mn. ,20140629,20140705,27,391,3138.461538,61,4261.122661,39,3494.4,42,2637.757009,55,5295.128939,0,0,27,2808.66873,22,3118.987341,30,4131.14754,0,0,0,0,18,1827.190332,0,0,0,0,338,3350.088495,46,3496.832579,81,2243.693322,88,3682.19178,175,3402.777777
42, Punjab 1Mn.+ ,20140629,20140705,27,309,3422.017139,0,0,0,0,29,2577.777777,0,0,28,3421.090909,27,3585.77075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,3422.017139,87,4065.646731,96,3308.307692,57,2759.654178,69,3594.418604
1, *Bangalore ,20140622,20140628,26,1017,4707.425265,101,4108.474576,84,3641.806451,114,4464.335664,109,4762.548764,92,4127.102803,117,5616,59,3747.448015,89,5218.848167,58,4718.644067,63,8141.538461,64,5156.834532,67,5772.307692,0,0,1017,4707.425265,182,3902.488832,308,4684.834766,281,5367.595224,247,4816.715031
2, *Calcutta ,20140622,20140628,26,1457,3742.466172,120,3543.057996,129,3873.458445,133,3118.492672,133,3681.054365,122,3050,137,4173.345421,95,3538.80266,120,4430.76923,61,2651.48771,110,4585.60794,159,4087.528691,138,4497.381183,0,0,1457,3742.466172,231,3580.0738,324,3696.570458,324,3954.377043,579,3730.469798
3, *Chennai ,20140622,20140628,26,1012,4389.775367,93,3886.567164,62,2853.69863,100,4324.324324,91,3831.578947,108,4570.277078,94,4188.859416,69,4590.891089,73,5561.904761,45,3678.832116,76,5751.351351,108,5305.263157,92,5117.880794,538,4043.122343,474,4863.0229,219,4517.127071,268,4531.85707,252,4282.852807,273,4260.473757
4, *Delhi ,20140622,20140628,26,2164,3869.426853,320,3954.394998,309,4225.641025,263,3688.146911,225,4172.18543,217,3548.029197,170,3426.514697,102,3420.359281,147,4265.284974,116,3331.282051,106,4327.582017,123,4472.727272,67,3714.851485,0,0,2164,3869.426853,625,3682.272488,553,3810.664479,414,4523.707317,572,3741.327623
5, *Hyderabad ,20140622,20140628,26,865,4059.217877,93,2677.634961,85,3212.598425,106,4042.678774,101,4323.057324,70,3751.196172,101,4841.084165,56,4266.666666,84,6069.677419,61,5554.471544,41,5510.4,33,3465,34,4310.943396,146,3620.369003,719,4161.653746,157,4278.345498,198,4796.539293,245,4165.991902,265,3474.053843
6, *Mumbai ,20140622,20140628,26,2249,3909.68543,250,3606.698153,252,4030.080913,265,3646.191646,233,4236.363636,228,3581.486676,232,4278.375411,159,3778.217821,148,4203.550295,121,3623.529411,140,4589.268292,116,3798.830409,105,4022.805017,113,3310.200523,2136,3947.505637,358,3918.175895,517,3764.889466,602,4020.51282,773,3927.53667
8, APRest 1 Mn.+ ,20140622,20140628,26,360,4465.116279,0,0,0,0,33,3771.428571,0,0,0,0,0,0,0,0,48,5907.692307,0,0,0,0,0,0,0,0,114,3994.160583,245,4704,55,3360,63,4957.377049,91,4861.049284,150,4573.502722
9, Assam .5Mn.+ ,20140622,20140628,26,115,4008.298755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3983.173996,53,4038.095238,27,3600,25,3620.689655,22,3520,41,5083.394833
10, Bihar 1Mn.+ ,20140622,20140628,26,153,2592.435703,21,2529.032258,20,2921.73913,15,1774.647887,0,0,15,2344.186046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2592.435703,38,2654.469854,44,2540.206185,34,3782.781456,39,2116.962843
11, Chattisgarh .1 to 1Mn. ,20140622,20140628,26,312,3251.612903,0,0,0,0,35,3266.666666,33,3454.205607,0,0,0,0,0,0,39,3522.580645,0,0,0,0,0,0,0,0,165,3062.983425,147,3493.069306,45,2769.230769,85,3504.294478,76,3886.75799,106,2950.787075
12, Guj .1 to 1 Mn. ,20140622,20140628,26,447,2932.864674,64,3162.352941,49,2913.9823,41,2429.629629,51,3533.195876,40,2794.178794,45,3500,29,2492.071611,36,3208.488063,22,2497.297297,0,0,28,2912.693498,23,2533.770491,285,2966.54275,163,2893.185419,32,2282.802547,93,2567.625308,110,3124.260355,213,3180.8
13, Guj 1 Mn.+ (Including Ahmedabad) ,20140622,20140628,26,1134,3226.282811,189,3571.653543,91,2857.570093,142,3092.158133,141,3692.595479,78,2886.343612,87,3509.243697,76,2834.184239,85,3782.781456,67,2605.555555,61,3438.926174,69,3260.759493,49,2893.497363,0,0,1134,3226.282811,182,3343.466375,258,3062.098198,258,3365.217391,436,3202.798425
14, Jharkhand .5Mn.+(WEF 3rd April 2011) ,20140622,20140628,26,270,2835.886214,35,2672.727272,29,2557.480314,29,2245.16129,29,2691.712707,0,0,26,3223.616236,25,2947.368421,0,0,0,0,0,0,0,0,0,0,172,2828.781204,98,2848.442906,57,2493.75,86,3010,41,2788.663967,86,2957.625383
15, KAR .1 to 1 Mn. ,20140622,20140628,26,907,4334.404778,77,3087.350835,81,3113.95881,98,4326.938239,107,4904.774897,84,4322.205206,96,5128.139904,61,4722.580645,81,5410.735586,51,3733.333333,0,0,54,4513.432835,57,4824.18136,625,4607.283896,283,3845.046502,95,4408.839779,206,4285.820433,249,4057.41998,358,4573.688212
16, Kerala .1 to 1 Mn. ,20140622,20140628,26,362,2898.760724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3030.927835,43,3232.214765,194,2489.839572,168,3577.186311,30,2839.436619,59,3171.84,86,3003.742203,186,2771.441241
17, Kerala 1 Mn.+ ,20140622,20140628,26,122,3091.402714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2980.645161,74,3212.4031,48,2921.73913,19,2693.670886,29,3045,22,2540.206185,52,3662.893081
18, MAH .1 to 1 Mn. ,20140622,20140628,26,999,3436.71547,126,3395.028067,117,3238.220757,107,3195.733333,88,3462.295081,102,3057.270294,112,4063.930885,75,3165.829145,64,3746.341463,58,4094.117647,51,4681.967213,54,3436.363636,45,2805.194805,390,3673.675357,609,3299.854862,112,3092.193919,245,3251.184834,276,3851.16279,366,3405.594018
19, MAHA L C I ,20140622,20140628,26,914,3307.172087,114,3121.760391,93,3178.840284,104,3369.720347,107,3538.582677,85,2764.762826,94,3782.51497,62,3622.956521,63,4118.287937,50,3500,50,3644.251626,50,2876.712328,43,2675.555555,573,3374.132492,342,3209.832402,89,3501.639344,200,3363.363363,248,3186.539196,376,3308.091123
20, MAHrest 1 Mn.+ (Including Pune) ,20140622,20140628,26,1033,3898.988991,89,3356.228956,120,3972.413793,139,3971.428571,114,4671.219512,114,3686.621751,102,4169.343065,65,3289.156626,88,4473.22239,47,3283.160083,64,4966.281755,45,3251.612903,47,3630.344827,0,0,1033,3898.988991,242,4221.806853,200,3833.428408,269,4008.159645,321,3633.962264
21, MP .1 to 1 Mn. ,20140622,20140628,26,437,2957.341389,71,3447.398843,0,0,46,2633.049403,64,4072.727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,3037.523219,145,2809.688581,56,3010.56,97,3092.220113,65,3598.023064,219,2747.72218
22, MP 1 Mn.+ ,20140622,20140628,26,482,3620.657276,0,0,0,0,48,2839.436619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,3620.657276,109,4195.189003,80,2704.225352,109,3737.142857,185,3822.878228
23, Orissa .1 to 1 Mn. ,20140622,20140628,26,289,3136.434108,0,0,0,0,0,0,0,0,27,2492.307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2890.983981,101,3725.137211,63,2756.25,66,3251.612903,55,2808.510638,105,3567.239635
24, PHCHP .1 to 1Mn. (Including PCHP .1 to 1 Mn.) ,20140622,20140628,26,810,3079.081344,124,3325.139664,87,3119.743863,92,2667.126833,94,3597.266514,71,2863.865546,57,2824.778761,49,3094.736842,60,4015.936254,49,3054.545454,39,2554.385964,48,3048.771266,39,2690.759753,305,2796.943231,505,3278.207109,140,3666.406858,194,2641.166936,170,3256.556442,306,3083.863227
25, PHCHP 1 Mn.+ (Including Punjab 1Mn.+) ,20140622,20140628,26,458,3160.566851,71,3360,55,3329.729729,51,2648.531684,53,3896.717724,35,2556.521739,39,3317.468354,0,0,18,3070.050761,30,3008.955223,30,4182.572614,29,2737.078651,30,3500,0,0,458,3160.566851,117,3442.381786,123,2727.920792,110,3194.468452,109,3471.469194
26, Rajasthan .1 to 1 Mn. ,20140622,20140628,26,504,3120.973092,58,2926.126126,79,3722.86115,55,2914.826498,49,3339.553752,42,3028.32618,50,3163.841807,33,2948.93617,35,3000,24,2173.584905,29,3113.099041,0,0,18,2852.830188,295,3006.369426,209,3298.449976,80,2963.616317,131,3463.099921,153,3165.517241,139,2877.634011
27, Rajasthan 1 Mn+ ,20140622,20140628,26,295,3399.176954,0,0,0,0,0,0,44,4521.100917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,3399.176954,69,3220,78,3313.274336,54,3543.75,94,3532.885906
28, TN .1 to 1 Mn. ,20140622,20140628,26,802,3839.726417,65,2888.888888,69,3269.957686,72,3750.697674,100,4380.704041,72,3704.74732,87,4456.09756,48,3131.650485,80,4342.487883,62,3740.035906,0,0,46,3883.417085,39,3522.580645,709,3832.432432,0,0,71,3447.398843,129,4312.83582,226,4005.063291,376,3688.642335
29, TNrest 1 Mn.+ ,20140622,20140628,26,342,4085.033771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,4194.259681,68,3703.079416,54,3495.953757,91,3981.25,80,4141.756548,117,4482.554161
30, UP .1 to 1 Mn. ,20140622,20140628,26,1050,2791.801851,194,3111.408114,141,3066.407766,133,2703.448275,116,3016.718266,82,2532.352941,82,2709.144542,62,2225.641025,90,3150,47,2364.071856,31,2630.30303,48,2710.588235,26,2222.900763,584,2681.754817,466,2943.157894,183,2680.383609,265,2643.705463,252,2880,350,2914.498141
31, UP 1 Mn.+ ,20140622,20140628,26,992,3207.3903,155,3502.353732,136,3673.311897,113,2715.879828,116,3371.626297,73,2695.384615,96,3707.586206,54,2782.822085,77,3962.021439,60,3210.191082,42,3028.32618,35,2324.110671,35,2800,0,0,992,3207.3903,272,3253.542185,271,3106.653019,202,3386.826347,247,3134.138972
32, WB .1 to 1 Mn. ,20140622,20140628,26,390,3245.974733,0,0,0,0,0,0,0,0,41,2882.008368,42,3236.697247,0,0,0,0,0,0,0,0,0,0,0,0,344,3136.607869,0,0,42,3108.370044,93,3433.846153,100,2924.281984,154,3395.27559
33, WBrest  1 Mn.+ ,20140622,20140628,26,122,2989.934354,0,0,0,0,0,0,0,0,9,2826.168224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,3024,14,2750.877192,15,2754.09836,20,2811.715481,28,3104.950495,59,3063.987635
34, GUJ L C I(WEF 30th Dec 2012) ,20140622,20140628,26,453,3310.308829,63,3522.129783,49,3699.77528,37,2750.442477,41,2962.580645,41,3763.934426,49,3586.928104,33,3195.389048,35,3428.571428,21,2833.734939,32,3490.90909,32,3468.387096,18,2381.102362,301,3309.424083,152,3309.915748,21,2964.705882,66,3080,107,3120.833333,259,3497.749196
35, MP L C I(WEF 30th Dec 2012) ,20140622,20140628,26,743,3078.653348,82,3601.568627,91,3955.498059,76,2931.802525,100,3620.689655,51,2490.697674,69,3007.003891,58,2878.581979,65,3165.217391,41,2513.868613,44,3329.729729,36,2404.771371,31,2309.534368,493,3048.362164,250,3141.361256,87,2923.2,149,3082.75862,172,3142.577487,335,3087.218869
36, PHCHP L C I(WEF 30th Dec 2012) ,20140622,20140628,26,638,2957.615894,59,2745.706371,58,3040.249609,63,2811.155378,78,3712.181303,46,2546.293245,55,2754.09836,48,2885.152057,75,3589.743589,48,2728.93401,38,2935.172413,35,2847.457627,35,2625,333,2684.452975,305,3327.272727,86,2904.120603,161,2474.656907,164,3237.60282,227,3226.395939
37, RAJ L C I(WEF 30th Dec 2012) ,20140622,20140628,26,542,2739.762298,0,0,0,0,52,2561.876832,54,2555.492957,52,3065.263157,0,0,0,0,57,3218.823529,0,0,0,0,0,0,0,0,311,2744.838455,232,2744.788732,45,2545.454545,127,2660.349127,108,2497.453544,262,2938.317757
38, UP L C I(WEF 30th Dec 2012) ,20140622,20140628,26,1079,2188.218252,92,1843.291592,111,2501.40845,109,2118.218623,120,2458.536585,106,2540.370898,113,2249.289099,106,2355.555555,133,2493.75,63,1693.44,50,2240,33,1335.903614,44,1829.70297,460,2180.279305,620,2197.700179,84,1837.5,193,2037.323279,209,1936.145574,593,2423.351982
39, *Pune ,20140622,20140628,26,616,3978.777393,0,0,0,0,83,3753.432032,69,4790.082644,76,4213.861386,59,4337.855579,0,0,46,4257.851239,0,0,0,0,0,0,0,0,0,0,616,3978.777393,170,4414.219474,100,3775.280898,173,4062.054507,173,3660.4534
40, *Ahmedabad ,20140622,20140628,26,497,3479,0,0,0,0,65,3533.980582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,3479,118,3968.768768,118,3176.923076,109,4119.685039,153,3089.423076
41, PCHP .1 to 1 Mn. ,20140622,20140628,26,363,2913.712374,57,3307.77202,37,2622.78481,43,2534.736842,46,4099.734748,24,2144.680851,23,2415,23,3206.639004,30,4271.18644,26,3188.321167,0,0,20,2973.451327,14,2138.181818,0,0,330,3270.79646,49,3724.886877,73,2356.195965,83,3472.976338,159,2811.789473
42, Punjab 1Mn.+ ,20140622,20140628,26,282,3103.570258,0,0,0,0,26,2447.058823,0,0,24,2733.559322,27,3489.230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,3103.570258,77,3608.3682,82,2701.17647,62,3032.31441,61,3258.505564
1, *Bangalore ,20140615,20140621,25,996,4610.221793,111,4252.679589,78,3624.896265,104,4072.727272,99,4325.617685,94,4216.822429,119,5712,59,3540,87,4954.576271,56,4925.65445,0,0,66,5305.263157,61,5524.528301,0,0,996,4610.221793,175,3752.393107,291,4424.253393,287,5482.205798,243,4738.711549
2, *Calcutta ,20140615,20140621,25,1488,3822.093112,134,3956.414762,133,3993.565683,135,3165.387299,138,3819.439868,127,3175,139,4234.270172,98,3763.2,117,4195.517609,65,2764.556962,108,4616.793893,159,4056.492027,134,4392.585365,0,0,1488,3822.093112,219,3394.09594,349,3981.79966,316,3856.738103,604,3891.543624
3, *Chennai ,20140615,20140621,25,971,4211.928737,79,3465.274151,73,3193.75,90,3784.730913,104,4378.947368,88,3830.051813,96,4277.984084,54,3987.692307,65,4930.022573,46,4121.6,74,5600,116,5055.252918,87,4863.89351,532,3998.03176,439,4503.938931,207,4018.024263,258,4598.832891,249,4231.866464,257,4010.775661
4, *Delhi ,20140615,20140621,25,2074,3708.498749,300,3560.5793,301,4312.83582,242,3393.656093,211,3912.582781,199,3253.722627,180,3628.074385,101,3427.878787,148,4309.185441,116,3334.131736,94,3962.860727,111,3980.36286,72,3797.802197,0,0,2074,3708.498749,628,3699.947396,515,3548.8105,385,4206.829268,546,3571.267276
5, *Hyderabad ,20140615,20140621,25,924,4336.089385,98,2795.246179,85,3252.84738,111,4233.371169,109,4653.621346,84,4559.612277,105,5047.2103,60,4200,94,6445.714285,62,5645.528455,43,6751.401869,40,4634.482758,33,4032,150,3719.557195,774,4480,169,4605.352798,217,5256.813266,230,4037.617554,307,3929.6
6, *Mumbai ,20140615,20140621,25,2245,3902.731788,272,3919.039451,244,3909.585121,272,3759.440559,215,3909.090909,214,3339.712029,229,4216.109589,162,3955.813953,161,4478.145695,115,3522.333637,139,4717.575757,120,3709.291628,103,3914.932126,107,3134.437663,2138,3951.201804,356,3896.286644,540,3932.379713,605,4055.865921,744,3769.360675
8, APRest 1 Mn.+ ,20140615,20140621,25,360,4465.116279,0,0,0,0,30,3405.405405,44,4961.073825,0,0,0,0,0,0,48,5801.438848,0,0,0,0,0,0,0,0,132,4624.817518,228,4377.6,59,3565.467625,60,4777.251184,82,4380.286168,158,4817.422867
9, Assam .5Mn.+ ,20140615,20140621,25,91,3171.784232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3083.747609,43,3276.190476,22,2980.645161,22,3132.203389,16,2715.151515,31,3680.565371
10, Bihar 1Mn.+ ,20140615,20140621,25,158,2677.155824,23,2711.578947,18,2688,18,2362.5,0,0,0,0,20,3215.311004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2677.155824,36,2514.760914,51,2944.329896,32,3402.531645,40,2221.487603
