RCLNT,RYEAR,DOCNR,RLDNR,RBUKRS,DOCLN,ACTIV,RMVCT,RTCUR,RUNIT,AWTYP,RRCTY,RVERS,LOGSYS,RACCT,COST_ELEM,RCNTR,PRCTR,RFAREA,RBUSA,KOKRS,SEGMENT,ZZZONE,SCNTR,PPRCTR,SFAREA,SBUSA,RASSC,PSEGMENT,TSL,HSL,KSL,OSL,MSL,WSL,DRCRK,POPER,RWCUR,GJAHR,BUDAT,BELNR,BUZEI,BSCHL,BSTAT,LINETYPE,XSPLITMOD,USNAM,KUNNR
300,2014,1300020638,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,101060000,,ZI01,1000,,,,,,,,,-10000,-10000,0,0,0,-10000,H,9,INR,2014,00:00.0,1300020638,1,15,,2000,X,14001164,ZIMA OWN
300,2014,1300020639,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,101060000,,ZI01,1000,,,,,,,,,-22918.8,-22918.8,0,0,0,-22918.8,H,9,INR,2014,00:00.0,1300020639,1,15,,2000,X,14001164,ZIMA OWN
300,2014,1300020640,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,101060000,,ZI01,1000,,,,,,,,,-23000,-23000,0,0,0,-23000,H,9,INR,2014,00:00.0,1300020640,1,15,,2000,X,14001164,ZIMA OWN
300,2014,1300020641,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,101060000,,ZI01,1000,,,,,,,,,-20300,-20300,0,0,0,-20300,H,9,INR,2014,00:00.0,1300020641,1,15,,2000,X,14001164,ZIMA OWN
300,2014,1300020642,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,101060000,,ZI01,1000,,,,,,,,,-20309,-20309,0,0,0,-20309,H,9,INR,2014,00:00.0,1300020642,1,15,,2000,X,14001164,ZIMA OWN
300,2014,1300020643,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,101060000,,ZI01,1000,,,,,,,,,-20000,-20000,0,0,0,-20000,H,9,INR,2014,00:00.0,1300020643,1,15,,2000,X,14001164,ZIMA OWN
300,2014,1300020644,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,101060000,,ZI01,1000,,,,,,,,,-59888,-59888,0,0,0,-59888,H,9,INR,2014,00:00.0,1300020644,1,15,,2000,X,14001164,ZIMA OWN
300,2014,1300020645,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,101060000,,ZI01,1000,,,,,,,,,-2876.8,-2876.8,0,0,0,-2876.8,H,9,INR,2014,00:00.0,1300020645,1,15,,2000,X,14001164,ZIMA OWN
300,2014,1300020646,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,101060000,,ZI01,1000,,,,,,,,,-20000,-20000,0,0,0,-20000,H,9,INR,2014,00:00.0,1300020646,1,15,,2000,X,14001164,ZIMA OWN
300,2014,1300020647,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,101060000,,ZI01,1000,,,,,,,,,-30000,-30000,0,0,0,-30000,H,9,INR,2014,00:00.0,1300020647,1,15,,2000,X,14001164,ZIMA OWN
300,2014,1300020648,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-42500,-42500,0,0,0,-42500,H,10,INR,2014,00:00.0,1300020648,1,15,,2000,X,14001164,E-B-U-932
300,2014,1300020649,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-47000,-47000,0,0,0,-47000,H,10,INR,2014,00:00.0,1300020649,1,15,,2000,X,14001164,E-R-C-1933
300,2014,1300020650,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-13680,-13680,0,0,0,-13680,H,10,INR,2014,00:00.0,1300020650,1,15,,2000,X,14001164,E-A-M-1184
300,2014,1300020651,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-1900,-1900,0,0,0,-1900,H,10,INR,2014,00:00.0,1300020651,1,15,,2000,X,14001164,W-R-C-2584
300,2014,1300020652,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI03,1000,,,,,,,,,-92990,-92990,0,0,0,-92990,H,10,INR,2014,00:00.0,1300020652,1,15,,2000,X,14001164,N-B-S-188
300,2014,1300020653,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,-1444,-1444,0,0,0,-1444,H,10,INR,2014,00:00.0,1300020653,1,15,,2000,X,14001164,S-S-S-1527
300,2014,1300020654,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-187500,-187500,0,0,0,-187500,H,9,INR,2014,00:00.0,1300020654,1,15,,2000,X,14001164,S-R-C-3223
300,2014,1300020655,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-150000,-150000,0,0,0,-150000,H,10,INR,2014,00:00.0,1300020655,1,15,,2000,X,14001164,E-B-S-450
300,2014,1300020656,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-405000,-405000,0,0,0,-405000,H,10,INR,2014,00:00.0,1300020656,1,15,,2000,X,14001164,W-R-C-3126
300,2014,1300020657,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI03,1000,,,,,,,,,-6681,-6681,0,0,0,-6681,H,10,INR,2014,00:00.0,1300020657,1,15,,2000,X,14001164,N-R-C-2415
300,2014,1300020658,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-22500,-22500,0,0,0,-22500,H,10,INR,2014,00:00.0,1300020658,1,15,,2000,X,14001164,E-U-U-509
300,2014,1300020659,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-187500,-187500,0,0,0,-187500,H,9,INR,2014,00:00.0,1300020659,1,15,,2000,X,14001164,S-R-C-3225
300,2014,1300020660,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-30000,-30000,0,0,0,-30000,H,10,INR,2014,00:00.0,1300020660,1,15,,2000,X,14001164,W-R-C-2944
300,2014,1300020661,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-5000,-5000,0,0,0,-5000,H,10,INR,2014,00:00.0,1300020661,1,15,,2000,X,14001164,W-R-C-2821
300,2014,1300020662,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-2363,-2363,0,0,0,-2363,H,10,INR,2014,00:00.0,1300020662,1,15,,2000,X,14001164,E-S-C-1733
300,2014,1300020663,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-15000,-15000,0,0,0,-15000,H,10,INR,2014,00:00.0,1300020663,1,15,,2000,X,14001164,E-S-C-2220
300,2014,1300020664,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-75700,-75700,0,0,0,-75700,H,10,INR,2014,00:00.0,1300020664,1,15,,2000,X,14001164,W-R-C-3091
300,2014,1300020665,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-141000,-141000,0,0,0,-141000,H,10,INR,2014,00:00.0,1300020665,1,15,,2000,X,14001164,S-R-C-2714
300,2014,1300020666,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-141000,-141000,0,0,0,-141000,H,10,INR,2014,00:00.0,1300020666,1,15,,2000,X,14001164,E-R-C-2956
300,2014,1300020667,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-8500,-8500,0,0,0,-8500,H,10,INR,2014,00:00.0,1300020667,1,15,,2000,X,14001164,E-R-C-2450
300,2014,1300020668,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-15020,-15020,0,0,0,-15020,H,10,INR,2014,00:00.0,1300020668,1,15,,2000,X,14001164,E-R-C-2304
300,2014,1300020669,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-5280,-5280,0,0,0,-5280,H,10,INR,2014,00:00.0,1300020669,1,15,,2000,X,14001164,E-L-C-1860
300,2014,1300020670,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-18750,-18750,0,0,0,-18750,H,10,INR,2014,00:00.0,1300020670,1,15,,2000,X,14001164,E-R-C-2607
300,2014,1300020671,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-600,-600,0,0,0,-600,H,10,INR,2014,00:00.0,1300020671,1,15,,2000,X,14001164,S-R-S-2676
300,2014,1300020672,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-250000,-250000,0,0,0,-250000,H,10,INR,2014,00:00.0,1300020672,1,15,,2000,X,14001164,W-R-C-3221
300,2014,1300020673,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-8100,-8100,0,0,0,-8100,H,10,INR,2014,00:00.0,1300020673,1,15,,2000,X,14001164,E-R-C-2015
300,2014,1300020674,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-250000,-250000,0,0,0,-250000,H,9,INR,2014,00:00.0,1300020674,1,15,,2000,X,14001164,W-R-C-3222
300,2014,1300020675,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI03,1000,,,,,,,,,-25000,-25000,0,0,0,-25000,H,10,INR,2014,00:00.0,1300020675,1,15,,2000,X,14001164,N-A-M-1193
300,2014,1300020676,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-16000,-16000,0,0,0,-16000,H,10,INR,2014,00:00.0,1300020676,1,15,,2000,X,14001164,E-C-U-1105
300,2014,1300020677,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-21700,-21700,0,0,0,-21700,H,10,INR,2014,00:00.0,1300020677,1,15,,2000,X,14001164,E-S-C-1669
300,2014,1300020678,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-250000,-250000,0,0,0,-250000,H,9,INR,2014,00:00.0,1300020678,1,15,,2000,X,14001164,W-R-C-3219
300,2014,1300020679,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-90,-90,0,0,0,-90,H,10,INR,2014,00:00.0,1300020679,1,15,,2000,X,14001164,E-R-C-2015
300,2014,1300020680,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-187500,-187500,0,0,0,-187500,H,9,INR,2014,00:00.0,1300020680,1,15,,2000,X,14001164,S-R-C-3224
300,2014,1300020681,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-8550,-8550,0,0,0,-8550,H,10,INR,2014,00:00.0,1300020681,1,15,,2000,X,14001164,E-R-C-2015
300,2014,1300020682,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-250000,-250000,0,0,0,-250000,H,9,INR,2014,00:00.0,1300020682,1,15,,2000,X,14001164,W-R-C-3220
300,2014,1300020683,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-15000,-15000,0,0,0,-15000,H,10,INR,2014,00:00.0,1300020683,1,15,,2000,X,14001164,E-S-C-2059
300,2014,1300020684,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-1900,-1900,0,0,0,-1900,H,10,INR,2014,00:00.0,1300020684,1,15,,2000,X,14001164,W-R-C-2177
300,2014,1300020685,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-12000,-12000,0,0,0,-12000,H,10,INR,2014,00:00.0,1300020685,1,15,,2000,X,14001164,E-R-C-2221
300,2014,1300020686,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-84000,-84000,0,0,0,-84000,H,10,INR,2014,00:00.0,1300020686,1,15,,2000,X,14001164,E-R-C-2544
300,2014,1300020687,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-3000,-3000,0,0,0,-3000,H,10,INR,2014,00:00.0,1300020687,1,15,,2000,X,14001164,S-R-C-2714
300,2014,1300020688,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-7600,-7600,0,0,0,-7600,H,10,INR,2014,00:00.0,1300020688,1,15,,2000,X,14001164,E-R-C-2694
300,2014,2800000809,0L,5000,1,SD00,,USD,,VBRK,0,1,,225000,,,50028U01,,1000,1000,,,,,,,,,13281.25,13281.25,848007.81,0,0,13281.25,S,9,USD,2014,00:00.0,2800000809,1,1,,2000,X,10100105,1012210
300,2014,2800053205,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI12,1000,,,,,,,,,15119.86,15119.86,0,0,0,15119.86,S,10,INR,2014,00:00.0,2800053205,1,1,,2000,X,17000007,E-B-N-132
300,2014,2800053205,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI12,1000,,,,,,,,,1189.97,1189.97,0,0,0,1189.97,S,10,INR,2014,00:00.0,2800053205,1,1,,2000,X,17000007,E-B-N-132
300,2014,2800053205,0L,1010,3,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI12,1000,,,,,,,,,0.17,0.17,0,0,0,0.17,S,10,INR,2014,00:00.0,2800053205,1,1,,2000,X,17000007,E-B-N-132
300,2014,2800053206,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI12,1000,,,,,,,,,2160.02,2160.02,0,0,0,2160.02,S,10,INR,2014,00:00.0,2800053206,1,1,,2000,X,17000007,E-B-N-132
300,2014,2800053206,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI12,1000,,,,,,,,,170,170,0,0,0,170,S,10,INR,2014,00:00.0,2800053206,1,1,,2000,X,17000007,E-B-N-132
300,2014,2800053206,0L,1010,3,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI12,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053206,1,12,,2000,X,17000007,E-B-N-132
300,2014,2800053207,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI12,1000,,,,,,,,,8639.9,8639.9,0,0,0,8639.9,S,10,INR,2014,00:00.0,2800053207,1,1,,2000,X,17000007,E-B-N-132
300,2014,2800053207,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI12,1000,,,,,,,,,679.98,679.98,0,0,0,679.98,S,10,INR,2014,00:00.0,2800053207,1,1,,2000,X,17000007,E-B-N-132
300,2014,2800053207,0L,1010,3,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI12,1000,,,,,,,,,0.12,0.12,0,0,0,0.12,S,10,INR,2014,00:00.0,2800053207,1,1,,2000,X,17000007,E-B-N-132
300,2014,2800053208,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI12,1000,,,,,,,,,11726.54,11726.54,0,0,0,11726.54,S,10,INR,2014,00:00.0,2800053208,1,1,,2000,X,17000007,E-R-C-2779
300,2014,2800053208,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI12,1000,,,,,,,,,1473.46,1473.46,0,0,0,1473.46,S,10,INR,2014,00:00.0,2800053208,1,1,,2000,X,17000007,E-R-C-2779
300,2014,2800053209,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,2158.02,2158.02,0,0,0,2158.02,S,10,INR,2014,00:00.0,2800053209,1,1,,2000,X,17000007,S-A-M-755
300,2014,2800053209,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI01,1000,,,,,,,,,172,172,0,0,0,172,S,10,INR,2014,00:00.0,2800053209,1,1,,2000,X,17000007,S-A-M-755
300,2014,2800053209,0L,1010,3,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053209,1,12,,2000,X,17000007,S-A-M-755
300,2014,2800053210,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,2158.02,2158.02,0,0,0,2158.02,S,10,INR,2014,00:00.0,2800053210,1,1,,2000,X,17000007,S-A-M-755
300,2014,2800053210,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI01,1000,,,,,,,,,172,172,0,0,0,172,S,10,INR,2014,00:00.0,2800053210,1,1,,2000,X,17000007,S-A-M-755
300,2014,2800053210,0L,1010,3,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053210,1,12,,2000,X,17000007,S-A-M-755
300,2014,2800053211,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,2158.02,2158.02,0,0,0,2158.02,S,10,INR,2014,00:00.0,2800053211,1,1,,2000,X,17000007,S-A-M-949
300,2014,2800053211,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI01,1000,,,,,,,,,172,172,0,0,0,172,S,10,INR,2014,00:00.0,2800053211,1,1,,2000,X,17000007,S-A-M-949
300,2014,2800053211,0L,1010,3,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053211,1,12,,2000,X,17000007,S-A-M-949
300,2014,2800053212,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,1862.02,1862.02,0,0,0,1862.02,S,10,INR,2014,00:00.0,2800053212,1,1,,2000,X,17000007,S-A-M-949
300,2014,2800053212,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI01,1000,,,,,,,,,468,468,0,0,0,468,S,10,INR,2014,00:00.0,2800053212,1,1,,2000,X,17000007,S-A-M-949
300,2014,2800053212,0L,1010,3,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053212,1,12,,2000,X,17000007,S-A-M-949
300,2014,2800053213,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,1873.02,1873.02,0,0,0,1873.02,S,10,INR,2014,00:00.0,2800053213,1,1,,2000,X,17000007,S-A-M-949
300,2014,2800053213,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI01,1000,,,,,,,,,557,557,0,0,0,557,S,10,INR,2014,00:00.0,2800053213,1,1,,2000,X,17000007,S-A-M-949
300,2014,2800053213,0L,1010,3,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053213,1,12,,2000,X,17000007,S-A-M-949
300,2014,2800053214,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,2158.02,2158.02,0,0,0,2158.02,S,10,INR,2014,00:00.0,2800053214,1,1,,2000,X,17000007,S-R-C-2692
300,2014,2800053214,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI01,1000,,,,,,,,,172,172,0,0,0,172,S,10,INR,2014,00:00.0,2800053214,1,1,,2000,X,17000007,S-R-C-2692
300,2014,2800053214,0L,1010,3,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053214,1,12,,2000,X,17000007,S-R-C-2692
300,2014,2800053215,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,4351.95,4351.95,0,0,0,4351.95,S,10,INR,2014,00:00.0,2800053215,1,1,,2000,X,17000007,S-R-C-2831
300,2014,2800053215,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI01,1000,,,,,,,,,795.99,795.99,0,0,0,795.99,S,10,INR,2014,00:00.0,2800053215,1,1,,2000,X,17000007,S-R-C-2831
300,2014,2800053215,0L,1010,3,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,0.06,0.06,0,0,0,0.06,S,10,INR,2014,00:00.0,2800053215,1,1,,2000,X,17000007,S-R-C-2831
300,2014,2800053216,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,2158.02,2158.02,0,0,0,2158.02,S,10,INR,2014,00:00.0,2800053216,1,1,,2000,X,17000007,S-R-S-2660
300,2014,2800053216,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI01,1000,,,,,,,,,172,172,0,0,0,172,S,10,INR,2014,00:00.0,2800053216,1,1,,2000,X,17000007,S-R-S-2660
300,2014,2800053216,0L,1010,3,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053216,1,12,,2000,X,17000007,S-R-S-2660
300,2014,2800053217,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,2498.01,2498.01,0,0,0,2498.01,S,10,INR,2014,00:00.0,2800053217,1,1,,2000,X,17000007,S-S-S-1527
300,2014,2800053217,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI01,1000,,,,,,,,,122,122,0,0,0,122,S,10,INR,2014,00:00.0,2800053217,1,1,,2000,X,17000007,S-S-S-1527
300,2014,2800053217,0L,1010,3,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI01,1000,,,,,,,,,-0.01,-0.01,0,0,0,-0.01,H,10,INR,2014,00:00.0,2800053217,1,12,,2000,X,17000007,S-S-S-1527
300,2014,2800053218,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,4064.03,4064.03,0,0,0,4064.03,S,10,INR,2014,00:00.0,2800053218,1,1,,2000,X,17000007,S-S-S-2165
300,2014,2800053218,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI01,1000,,,,,,,,,886,886,0,0,0,886,S,10,INR,2014,00:00.0,2800053218,1,1,,2000,X,17000007,S-S-S-2165
300,2014,2800053218,0L,1010,3,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,-0.03,-0.03,0,0,0,-0.03,H,10,INR,2014,00:00.0,2800053218,1,12,,2000,X,17000007,S-S-S-2165
300,2014,2800053219,0L,1010,1,SD00,,INR,,VBRK,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,1862.02,1862.02,0,0,0,1862.02,S,10,INR,2014,00:00.0,2800053219,1,1,,2000,X,17000007,W-B-U-590
300,2014,2800053219,0L,1010,2,SD00,,INR,,VBRK,0,1,,225008,,,101030000,,ZI01,1000,,,,,,,,,468,468,0,0,0,468,S,10,INR,2014,00:00.0,2800053219,1,1,,2000,X,17000007,W-B-U-590
300,2014,2800053219,0L,1010,3,SD00,,INR,,VBRK,0,1,,225008,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053219,1,12,,2000,X,17000007,W-B-U-590
300,2014,2800053220,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,1862.02,1862.02,0,0,0,1862.02,S,10,INR,2014,00:00.0,2800053220,1,1,,2000,X,17000007,W-R-C-2590
300,2014,2800053220,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI01,1000,,,,,,,,,468,468,0,0,0,468,S,10,INR,2014,00:00.0,2800053220,1,1,,2000,X,17000007,W-R-C-2590
300,2014,2800053220,0L,1010,3,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053220,1,12,,2000,X,17000007,W-R-C-2590
300,2014,2800053221,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,1873.02,1873.02,0,0,0,1873.02,S,10,INR,2014,00:00.0,2800053221,1,1,,2000,X,17000007,W-R-C-2590
300,2014,2800053221,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI01,1000,,,,,,,,,557,557,0,0,0,557,S,10,INR,2014,00:00.0,2800053221,1,1,,2000,X,17000007,W-R-C-2590
300,2014,2800053221,0L,1010,3,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053221,1,12,,2000,X,17000007,W-R-C-2590
300,2014,2800053222,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI11,1000,,,,,,,,,6474.31,6474.31,0,0,0,6474.31,S,10,INR,2014,00:00.0,2800053222,1,1,,2000,X,17000007,N-R-C-2503
300,2014,2800053222,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI11,1000,,,,,,,,,515.63,515.63,0,0,0,515.63,S,10,INR,2014,00:00.0,2800053222,1,1,,2000,X,17000007,N-R-C-2503
300,2014,2800053222,0L,1010,3,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI11,1000,,,,,,,,,0.06,0.06,0,0,0,0.06,S,10,INR,2014,00:00.0,2800053222,1,1,,2000,X,17000007,N-R-C-2503
300,2014,2800053223,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,2330.02,2330.02,0,0,0,2330.02,S,10,INR,2014,00:00.0,2800053223,1,1,,2000,X,17000007,W-A-M-1414
300,2014,2800053223,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,10099M01,,ZI01,1000,,,,,,,,,-0.02,-0.02,0,0,0,-0.02,H,10,INR,2014,00:00.0,2800053223,1,12,,2000,X,17000007,W-A-M-1414
300,2014,2800053224,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101010000,,ZI12,1000,,,,,,,,,-2910,-2910,0,0,0,-2910,H,10,INR,2014,00:00.0,2800053224,1,11,,2000,X,14000016,E-R-C-2892
300,2014,2800053224,0L,1010,2,SD00,,INR,,VBRK,0,1,,225020,,,101030000,,ZI12,1000,,,,,,,,,-11030.08,-11030.08,0,0,0,-11030.08,H,10,INR,2014,00:00.0,2800053224,1,11,,2000,X,14000016,E-R-C-2892
